Yucky Math,https://apps.apple.com/us/app/yucky-math/id999487464,,,,"PARENTS ALERT!!!  A game you’ll want your children to play.Finally have fun while becoming a math whiz.  Develop Zen likeconcentration skills.-       Progress from simple math to more difficult problems.-       Unlock fun and entertaining sounds.-       Watch out!  Each question has a time limit!  You must think fast!!!-       Higher questions are worth more points.-       Answer quickly to earn even more points.Can you answer all 2085 questions?Yucky Math is the ultimate Math education game.Test your math ability with Yucky Math.  Are you better than your friendsat math?  Give it a try and find out.This educational math game was designed to challenge your concentration ability.  As you progress in each level, the sounds will speed up and increase in pitch.  Guaranteed to get your heart racing!  Make sure you don't panic!The game will try to distract you with yucky animal, human and other fun sounds.SILLY + FUN + EDUCATIONAL = YUCKY MATH
",DazzleAppz,29.7 MB,English,4+,Free,"Sep 19, 2016",https://is1-ssl.mzstatic.com/image/thumb/Purple60/v4/bd/31/15/bd311523-4ad0-cccf-5f04-61f493877348/pr_source.png/230x0w.png,,Games
YuddhBhoomi: the epic war land,https://apps.apple.com/us/app/yuddhbhoomi-the-epic-war-land/id1021193728,5.0 ,1,,"Play the most graphically advanced game in its genre. Become a true legend in this epic war land by living the perfect Indian mythological dream known as YUDDHBHOOMI.Think on your feet, train army, build up defenses, upgrade and utilize resources smartly to lead your warriors to victory against the enemy.REGULAR FEATURES:● Build, upgrade and nurture your village and raise an invincible kingdom● Train vicious fighters (Dhanush dhari, Talwar Baaz, Garuda, Raka, etc.)● Strategize your defences (Toap, Dhanush Dhari, Ghatak Gulel, Baroodi Bomb etc.)● Use various astras (Lakshya Bhedak, Brahma Astra etc.) to take down your opponents● Join Sangathans of players across the world and rule together● Practice and complete single player battle trails● Collect trophies and head the leaderboardThe game is free to play. But, you may surpass other kingdoms by buying asharfis/coins within the game.CONNECT WITH US:Game discussions and upcoming upgrades at:http://yuddhbhoomi.comShare and connect with other Yoddhas at: https://www.facebook.com/octroyuddhbhoomihttps://www.instagram.com/octroyuddhbhoomi © 2017 Octro Inc. All Rights Reserved.
","Octro, Inc.",252.8 MB,English,9+,Free,"Dec 22, 2017",https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/39/b1/9e/39b19e77-340d-e279-fe59-a613e048930d/mzl.dtpqtkgn.png/230x0w.png,Yes,Games
YuFa Basketball Shots,https://apps.apple.com/us/app/yufa-basketball-shots/id1516279599,5.0 ,5,,"YuFa Basketball is a fun game, where any user can compete with users all over the world. Tap to score, and watch out for the time.
",YUFA W.L.L.,126 MB,English,4+,Free,"Jul 30, 2020",https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/6c/c9/46/6cc9466c-f509-dcc5-a90b-f3eaecf03a65/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Sports
YuFa Carrom,https://apps.apple.com/us/app/yufa-carrom/id1479414845,4.0 ,31,,"Yufa Carrom is easy to play a multi-player game. This will give you the experience of playing with a real carrom board. The physics and animation of the game are exceptionally good and it feels like you are playing with a real-life Carrom board. Get ready to pocket the coins & Queen and score as much as possible!Key Features: - Multiple Themes and Modes - Invite and Play with your friends - Multiple tier tournament Worldwide - You can play around the world and compete with top players - Unlock the wide range of strikers and pucks (In-game currency) - Login via Facebook and Gmail - In-game chat option
",YUFA W.L.L.,255.9 MB,English,4+,Free,"Jul 15, 2020",https://is2-ssl.mzstatic.com/image/thumb/Purple114/v4/1f/4e/9b/1f4e9b10-2d81-a235-7c8e-543241156af3/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,,Games
YuFa City Sky,https://apps.apple.com/us/app/yufa-city-sky/id1516837333,5.0 ,1,,"Compete and Challenge the world, by pass obstacles as many as you can.YuFa CitySky is a fun game, where any user can compete with users all over the world. Swipe left and right to score, and watch out for obstacles.
",YUFA W.L.L.,168.7 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/f5/ff/4d/f5ff4d46-72bb-9e2d-c9c7-181da43d415c/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
YugiCalc: Life Point Calculator,https://apps.apple.com/us/app/yugicalc-life-point-calculator/id1132919021,4.5 ,22,,"YugiCalc is a life point calculator for the Yu-Gi-Oh! Trading Card Game. YugiCalc sports a minimalist user experience that includes everything you could want in a life point calculator! Effortlessly track the life points of you and your opponent, roll a die, flip a coin, and track your time in the round for competitive tournaments.LEGAL:Copyright © 2016 Joshua Machol. All rights reserved.Yu-Gi-Oh!, and all related materials copyright © 1996 Kazuki Takahashi. Yu-Gi-Oh! Tranding Card Game, and all related materials copyright © 2016 Konami Digital Entertainment.DISCLAIMER:Kazuki Takahashi or Konami Digital Entertainment does not and has not endorsed or supported this product. This application is free to help as an unofficial tool for use with the Yu-Gi-Oh! Trading Card Game. With that being said, this application complies with the U.S. Copyright Fair Use Act.
",Joshua Machol,26.3 MB,English,4+,Free,"Jul 13, 2016",https://is1-ssl.mzstatic.com/image/thumb/Purple18/v4/18/b2/6a/18b26a3c-4aca-db03-8fe7-933984bb5a88/pr_source.png/230x0w.png,,Utilities
Yugipedia: Yugioh Deck Builder,https://apps.apple.com/us/app/yugipedia-yugioh-deck-builder/id1026470546,4.8 ,1.8K,Build Yugioh Decks,"DISCLAIMER: This app is NOT a dueling system and will never allow you to duel. This app is merely a tool to assist you with constructing decks for playing Yu-Gi-Oh. I am not endorsed by or affiliated with Konami, and the purpose of this app is to complement the game of Yu-Gi-Oh, not to usurp it or replace it. This app is only useful if you have actual Yu-Gi-Oh cards to play with, so show your support for Konami by buying real Yu-Gi-Oh cards and playing the real game. This app can help you organize your cards into decks, but this app will NEVER allow you to duel. It isn't my place to offer dueling; I merely want to offer a helpful service to duelists.Build and test Yu-Gi-Oh decks using a current database of cards that is updated daily. Share decks straight to your friend's app or share deck lists anywhere.UPDATED DAILYYugipedia’s card database is updated every day, giving you the most recent cards. Most cards will be on Yugipedia within 24 hours of their details being revealed. Most importantly, the app automatically gets the latest card list every time it starts, so you don’t have to wait a few days/weeks for an app update in order to get your new cards!MADE BY A YUGIOH JUDGEThis app was designed and created by a member of the KDE Judge Program who knows what is needed in a good Yugioh deck builder. This app is designed to be simple to use and give you up-to-date card information so you can design truly competitive decks and stay on track with the metagame.TEST YOUR DECKSYou can test your decks on the fully-featured Test Field. It has all the field slots as well as tokens, counters, coin, dice, and handy shortcuts for Pot of Avarice, Desires, Duality, and Extravagance.The drag-and-drop interface is easy to use, so you can practice your combos and learn new strategies the same way you would test-draw with your real-life deck.SHARE YOUR DECKSYou can share your decks as clickable links that will open Yugipedia and import the deck. You can also share deck files or a plain text list of the cards.FEATURES• Automatic card list updates• Over 10,700 Yugioh cards, with more added daily as they are released• Includes almost all official TCG cards and OCG cards• TEST YOUR DECKS with the solo Test feature (not a duel system)• Advanced search options• Automatically-updating banlists for TCG and OCG• Small, optimized card images to save storage space• Detailed full card images for extra reference• Share deck links that can be imported straight into your friend's app!• Don’t have to update the app to get an updated card list!• Simple interface, everything is only a few clicks awayIf I’m missing any cards, send me an email so I can add them to the app. If you have time please leave a review and tell your friends!Feedback is welcome and very much appreciated. I read every message I get from a user.Email: support@logick.appTwitter: @LogickLLCFacebook: Logick LLCWebsite: logick.appPlease send bug reports if the app has any problems, so I can fix it right away!* This app is not affiliated with Konami or Yu-Gi-Oh!* Yu-Gi-Oh!, and all related materials copyright © 1996-2020 Kazuki Takahashi. Yu-Gi-Oh! Trading Card Game, and all related materials copyright © Konami Corporation.* This app is for reference only, and all card info and images are used in accordance with Fair Use as defined by United States copyright laws.
",Logick LLC,218.8 MB,English,9+,Free,"Sep 14, 2020",https://is1-ssl.mzstatic.com/image/thumb/Purple114/v4/79/ab/c5/79abc535-ada8-248d-55d1-049df9d6d4fa/AppIcon-1x_U007emarketing-0-10-0-0-85-220.png/230x0w.png,Yes,Games
"Yuiko Cube | Platform, Bulmaca",https://apps.apple.com/us/app/yuiko-cube-platform-bulmaca/id1518241903,,,Yuiko Cube | Platform Bulmaca,"Welcome to the newest 3D platform, puzzle and adventure game of 2020.Explore each island, have fun solving the puzzles and don't get caught by the enemies.◉ Unique new levels every week◉ Lots of characters to unlock and play with◉ Beautiful graphics and puzzle mechanics◉ Play Yuiko completely for free now!We appreciate your feedback and requests to improve the game. To contact us directly we recommend our email game@webperon.com.Have fun!----Yuiko | Cube - Original new 3D platform, puzzle and adventure game
",Webperon Office,424.5 MB,English,4+,Free,"Jun 19, 2020",https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/a7/fd/2b/a7fd2b6c-a25d-f883-65ed-0f1c619afa75/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
Yuka°,https://apps.apple.com/us/app/yuka/id1453353546,3.8 ,5,Relaxing and Fun Puzzle Game,"1. Tap to shoot.2. Don't hit the balls.3. Join adjacent numbers. That's all to know.•••Inspired by games like aa and 2048.Wanted to see what it would look like if the two game-styles merged. So, if you like those kind of games, you should give it a try.•••For our other games, check our website: www.d-o-d-o.comTo contact us, mail to : info@d-o-d-o.com
",DODO Entertainment,29 MB,English,4+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/27/70/6c/27706cc7-925b-529d-dcc1-7a773b89fc09/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/230x0w.png,,Games
Yuki vs chombis,https://apps.apple.com/us/app/yuki-vs-chombis/id1492187431,5.0 ,1,,"Manadas de chombis, mitad chanchos y zombies, han emergido por las playas para ensuciar las playas y quitarnos el color del mundo.Yuki cansado de que ensucien su hogar, sale a la superficie para defender el mar, alista sus poderes magicos de colores para limpiar nuestros oceanos.En este juego rápido, tú debes ayudar a Yuki a mezclar colores para generar disparos que incineran a los chombis. Con acción adictiva, imágenes cautivadoras, y diversión inmediata, ¡Yukis vs chombis es un juego que volverás a disfrutar una y otra vez!- ¡Mezcla rojo, verde, y azul para dominar el poder de la luz!- ¡Descubre el espectacular arsenal de Yuki!- ¡Sube tu puntaje y sé el mejor entre tu familia y amigos!Nota: Yuki requiere jugadores que perciban un rango amplio de colores y no es recomendado para personas daltónicas.¡Gracias por jugar! Por favor mándanos un email con retroalimentación a yukisvschombis@rockangames.com
",Rock An Games,414.9 MB,English,9+,Free,"Jan 2, 2020",https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/0e/a3/51/0ea3513b-cca6-18be-e55b-dc30cb952f42/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/230x0w.png,,Games
Yuki Yuya Quiz : Guess the Name for Oh Battle Deck Royal Summon Duel Cards Rare Item Arc V Edition,https://apps.apple.com/us/app/yuki-yuya-quiz-guess-name-for-oh-battle-deck-royal/id873311890,4.5 ,4,,"Guess Game for YukiOh more than 1,500 levels.It is the most fun game for those who love Cards Yuki.Lots of pictures in more than 1,500 levels are awaiting you to guess.Let's see if you can prove it!- Compete with players from all over the world!- Make bids, take risks, and earn coins!- Get to the top of the leaderboard in Game Center!- Boost your knowledge of the topic by training offline!- Get coins for correct answers and spend them on hints!- Mind the time: if competitors have an equal number of correct answers, the victory goes to the one who has spent less time on guessing!- Get 25 coin per day FREE!Short competitions (lasting no longer than 10 Sec.) consist of 5 rounds. The winner is determined by tallying up the results of all the rounds. 
",Pittaya Sattaboon,110.9 MB,"English, Russian",4+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple2/v4/46/c2/3a/46c23a2c-f92b-5e5d-b29f-1d82232da4d4/mzl.iezhylwx.png/230x0w.png,Yes,Games
Yukkuri tap coin idle game for touhou,https://apps.apple.com/us/app/yukkuri-tap-coin-idle-game-for-touhou/id1149202730,5.0 ,6,,"10,000 or more types of AA character appearance! ! Collect skill, Yukkuri 2HU AA!―――――――――――――――――――――――――game―――――――――――――――――――――――――Tap + idling(Auto) + skill fight game.Coin shot will shoot indefinitely. Sometimes powerful coin shot (giant coin and homing) is issued.Skills can get in the lucky bag.Skills will recover at a certain time.""Yukkuri gem"" can recover the skills to 1 battle once.Once to six times, the boss will appear. Please defeat within a certain period of time.If you lose to the boss, if you press the upper right corner of the BOSS rematch button from getting to some extent strongly, at any time You can re-challenge.―――――――――――――――――――――――――strengthening―――――――――――――――――――――――――Consuming experience, you can enhance the manual tap and automatic tap.Character appearance changes and accumulate a certain gauge, also dramatically strength.―――――――――――――――――――――――――Lucky bags―――――――――――――――――――――――――Consuming ""Yukkuri gem"", you can get rare skills, rare charactors the (basic attack force x 1.5-fold).※ Rare charactor is not same the rare of the picture book.If you can't get, you get the experience for one hour. Furthermore rare winning rate up.""Yukkuri gem"" will get one if complete watch free videos.You get in the daily login bonus. You get in free gifts from the room.―――――――――――――――――――――――――Picture book(Collection)―――――――――――――――――――――――――You can collect the 10,000 characters or more of the characters.And defeat the enemy will be registered in the picture book.Acquisition character is a favorite registration, the avatar setting, you can copy and tweet as ASCII art.Rare from the upper left of the tab, you can also select rhea picture book.Rare and super rare is, it will be appear to comp a normal character.If you collect all the various characters, you solved the seal of the secret of the page.―――――――――――――――――――――――――room―――――――――――――――――――――――――You can see your status and Avatar.Status and Avatar of other users also you can see.To free one day three, you can ""Yukkuri gem"" gift.If the other party receive the ""Yukkuri gem"", also get a ""Yukkuri gem"" myself.―――――――――――――――――――――――――rankings―――――――――――――――――――――――――You can challenge the six types of rankings.―――――――――――――――――――――――――other, about this Touhou secondary creation app―――――――――――――――――――――――――This left the game contains the secondary creation of the Touhou project.The Touhou project original might have been included in a different setting and interpretation, and the like.This left the game is a free app of individual production.Support correspondence will be as soon as available capacity of the producer therefore please acknowledge.This app is tap game that are produced in a personal hobby.With people that has been produced the Team Shanghai Alice-like and other secondary creative work of the East project isPlease note that there is no relationship at all.If there is a change to the east project original bidder of regulation, this barrage game will follow quickly.Android on the nature, depending on the terminal and the OS might some functions may not be availableFirst time only because there are times when the screen time is left loaded black-consuming, please acknowledge the top.―――――――――――――――――――――――――Music by―――――――――――――――――――――――――　PANICPUMPKIN様　魔王魂様　ユウラボ8bitサウンド工房様　And other special thanks gods.
",YOUTA HISAMICHI,56.4 MB,"English, Czech, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish",12+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple71/v4/a9/08/49/a90849ba-238e-5b32-ae5b-7c4496c516d0/pr_source.png/230x0w.png,,Games
