Quack Quack Duck Popper- Fun Kids Balloon Popping Game,https://apps.apple.com/us/app/quack-quack-duck-popper-fun-kids-balloon-popping-game/id951658836,4.8,11,,"Quack Quack Quack Quack...The Quack Quack Ducks are here!!!

Simple, funny and eye catching. Just watch your kids roll over and laugh as they enjoy this funny Quack Quack Duck Popping game.

Nursery Rhymes Running in the background, the kids will enjoy for hours on this simple Duck popping Game.

Five Little Ducks went out one day!

Try it today !


      more
    
",Hasan Nagaria,25.8 MB,English,4+,Free,8-Jun-15,https://is3-ssl.mzstatic.com/image/thumb/Purple7/v4/92/ea/43/92ea4314-e74b-0bc2-ca96-b86e636e58fd/mzl.eozkyouk.jpg/230x0w.jpg,,Games
Quack Quack: Fun Duck Sounds,https://apps.apple.com/us/app/quack-quack-fun-duck-sounds/id1524910330,,,Fun Duck Sounds,"Do you love Duck Quacks?
Do you simply want to be friends with ducks and spend quality time?
If yes then this app is going to help you.

The new Quack Quack app is designed to simply entertain you with different duck sounds. 
Click as many ducks as you can in this app, the sounds will go quack quack.

The main purpose is of this app is just to entertain people by playing different duck sounds. 


      more
    
",Gohar Konain,8.1 MB,English,4+,Free,5-Sep-20,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/0a/03/c4/0a03c419-48fa-5c74-e964-854dfd7ad217/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,,Entertainment
Quack The Duck 3D,https://apps.apple.com/us/app/quack-the-duck-3d/id1472134202,,,Hunting Season Begins,"Hunting Season Begins!!!

A Classic free hunting addictive game with the new 3D environment. Wide range of weapons to choose to hunt with. Be master in hunt playing it endlessly. Enjoy the beautiful colorful environment.

50+ unique Levels.

2 hunting location - Lakeview and Waterfalls.

Unlimited Timed Missions.

To Score higher always go for Headshot.

Game Modes

-Relax Mode: Free to hunt  as many as possible without limitations.

-Time Mode: Fixed time-based missions to hunt.

-Level Mode: 50+ Levels to hunt with unique level goals and targets.


How To Play

- Rotate your device in 360 views to aim and enjoy the view.
- AIM - SHOOT - HUNT
- To Score higher always go for Headshot


      more
    
",Siva Vaidya,252.8 MB,English,9+,Free,,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/b0/69/a5/b069a5e9-f887-e336-1595-d8c838a010fe/AppIcon-0-1x_U007emarketing-0-85-220-0-7.png/230x0w.png,Yes,Games
Quackapult,https://apps.apple.com/us/app/quackapult/id895889968,5,3,,"General Duckington - You are the one!Crash your way through 59 levels of duck-crushing mayhem using your patented Quack-a-pult to launch General Duckington to the highest score possible! Being the brilliant war strategist that he is, General Duckington prefers destruction to mundane ducky activities (like floating in the water), so keep him dry at all costs!General Duckington is equipped with the latest in duck-propulsion technology (aka - a jetpack). Give him an extra boost to stay out of the water and collect more points by collecting bonus bees, knocking your enemies into the water, and hitting the relaunch bathtubs. 
",SphereMicro,20 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/fd/a4/4c/fda44c9c-091c-5a30-5b01-903b9e686e0f/mzl.ttxpcnbk.png/230x0w.png,,Games
Quackman Jump,https://apps.apple.com/us/app/quackman-jump/id1444460174,1,2,"Quack, swing, jump, repeat","Quack is better thang stick, swing-swing, jump-jump.

Easy-to-learn, controls, addictive gameplay.

",h8games,80.9 MB,English,12+,Free,,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/77/7d/d5/777dd50b-2168-b2b1-0698-28397dddaaba/AppIcon-0-1x_U007emarketing-0-85-220-0-9.png/230x0w.png,,Games
Quacky Clicker,https://apps.apple.com/us/app/quacky-clicker/id1512702178,5,1,,"Tap the golden duck to make it quack. Collect the quacks to buy various bathroom-themed items and make the duck quack more.Gather 1 TRILLION quacks and you beat the game!Play again to beat your time and become a true quack master!
",Daniel Gutkin,114.7 MB,English,4+,Free,21-Jun-20,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/3c/b7/9b/3cb79b40-3cdc-e2fe-425e-4144eacd001f/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,,Games
Quad,https://apps.apple.com/us/app/quad/id861754469,5,1,,"Quad is an entertaining and addicting number based game. The objective is simple, just add numbers of the same kind together. By doing this, you eliminate rows above you which fulfills the overall goal. 

Quad attempts to amalgamate math and enjoyment. You will want to keep adding numbers together, again and again. In addition to being addicting, Quad doesn’t require coordination, so anyone can play it without getting frustrated. However, if your addition skills are a bit rusty, you can use the colors instead.

Everything from the color scheme to the title bar was meticulously crafted. The title actually changes based on what information you need the most. And the colors were specifically chosen to provide visual cues that allow more user friendly gameplay.

We have specifically directed certain types of gameplay to different types of players. Original mode was the first type, and it gets intensely fast paced. However, after experiencing this pace we determined that an easier game mode would be beneficial for non-gamers, that's what Leisure mode is. The result is highly favorable.


      more
    
",David Moore,19.5 MB,"English, French, Simplified Chinese",4+,Free,27-Jul-16,https://is4-ssl.mzstatic.com/image/thumb/Purple20/v4/dd/cf/72/ddcf724b-346c-7e00-101a-f5265603c778/mzl.picqveyd.png/230x0w.png,,Games
Quad 36,https://apps.apple.com/us/app/quad-36/id1479491609,5,4,A Brain Teaser Puzzle  Game,"Introducing, brand new Puzzle Game - QUAD 36.

HOW TO PLAY:
---------------
A random of 1 to 9 numbers need to arrange in each QUAD. 
A QUAD is a collection of 4 cells. There are 5 BLUE QUADS and 4 YELLOW QUADS.  
BLUE QUADS bubble-up when all MATCHING Numbers are arranged and YELLOW QUADS bubble-up when a SEQUENCE of Numbers gets arranged. 

SCORING:
----------
For each new number added to the board, score INCREASES by the value of itself.
For each existing number that re-arranged on the board, score DECREASES by itself if the score is greater than 100 Points.
For each Bubble-Up, score raises up by 50 Points.

Play and reach a high score.  This app is free for lifetime to download and supports No-Advertisements. Coming forward, We are going to introduce tracking user score ranking with possible Game Center integration. Hope, this game entertains you. Provide your positive feedback to improve this add-free app and support on coming apps from us. 


      more
    
",Venkatesh Venigandla,61.4 MB,English,4+,Free,16-Sep-19,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/0a/b9/8c/0ab98c91-b4ff-e4b0-deaa-acf88f0b8c26/AppIcon-0-1x_U007emarketing-0-0-85-220-0-7.png/230x0w.png,,Entertainment
Quad Adventure,https://apps.apple.com/us/app/quad-adventure/id1491893512,5,1,Quad Bro,"Embark on a journey with Quad in his Adventure to conquer the wonderland. Dive into the world of Quad and conquer every chapters. Along the way Bounce, Fly, ride and many more surprises awaits you. Will you be able to explore all the chapters ...

Features:
- Uniquely crafted Chapters.
- Easy to learn controlls.
- Haptic feedback.
- Vibrant Chapters.
- Beautifully minimalist visual design. 
- Peaceful yet chilling gameplay. 




      more
    
",Pratap Rai,28.5 MB,English,4+,Free,27-Dec-19,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/0f/11/05/0f1105dd-8db8-b874-8b98-1a9ab3543a18/AppIcon-0-0-1x_U007emarketing-0-0-0-7-85-220.png/230x0w.png,Yes,Games
Quad Bike Beach Water Surfer & Stunt Simulator,https://apps.apple.com/us/app/quad-bike-beach-water-surfer-stunt-simulator/id1250010931,3,1,Extreme Quadbike Rage Riding,"QuadBike Beach Water Surfer - Surf contests start and be ocean gliders in this evolution of quad bikes. Be angry rider in multiple racing levels to be stunts legends in real motocross. Make your way out in stunning water with ultimate surfing skills in this fast racing game. And enjoy amazing transformation of your water vehicle that is auto bike. That’s right in this thrilling simulation .. one can enjoy crazy ATV bike surf & be a beach surfer. Drift quadbike like real rider to defeat all participating foe in this racing competition being held on sub-urban beach. That’s right .. this racing stunt game is not about burning roads of city streets but to steer the water vehicle on offroad paths. Water surfer may hence get spin-tingling waves in this beach city ride .. as it is not easy to transform tires at right time of ATV bike simulator. So bike game lovers … its time for sea surfing adventure to be pursued on beautiful surrounding to enjoy an epic treat … and unlike normal city roads … this time the tracks are floating water.


      more
    
",Asad Hasan Bokhari,187.6 MB,English,4+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple117/v4/b9/b4/fb/b9b4fb53-a1e9-3ae9-5401-7bfbfb1ce703/pr_source.jpg/230x0w.jpg,,Games
Quad Bike Care and Hill Race,https://apps.apple.com/us/app/quad-bike-care-and-hill-race/id1497142861,,,"clean, paint, race and drive","Quad Bike Care and Hill Race Game. 

",Malik Ramzan Ali,77.2 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/8a/e1/53/8ae153c0-969c-aeb1-d89c-e8d616364e4b/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.jpeg/230x0w.jpg,,Entertainment
Quad Bike Cargo Delivery & Stunt Driver Simulator,https://apps.apple.com/us/app/quad-bike-cargo-delivery-stunt-driver-simulator/id1212779589,,,,"City quad bike cargo delivery simulation on traffic rush roads is here for all crazy riders. Biker gang grab on to your atv quad rides & put on helmets & zing your way through dirt tracks & beautiful surrounding landscape. Play as real courier boy in adventurous gameplay of best adventurous offroad driving mania

",Ali Bokhari,153.5 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple122/v4/ea/ae/3e/eaae3e38-8613-ca9d-66a5-8a1017bc472b/pr_source.jpg/230x0w.jpg,,Games
Quad Bike Chase Simulator ATV,https://apps.apple.com/us/app/quad-bike-chase-simulator-atv/id1474256904,3,2,Quad ATC Games 2019,"Quad Bike Atv 4x4  City Taxi Mania Simulator 2019 games

The addition in this best new game 2019 is that, this city 4 wheels bike game offers tons of challenging,taxi games,pick and drop passengers wiht quad bike driving missions in city roads and you have to pass through dangerous crime city roads.
 Explore city with 4 wheels bike in a rustic look and feel of bicycle game realistic graphics world. atv claim that this 4x4 wheel bike can't pick up the passengers because this is atv mania stunt bike this is not a taxi drive vehicle so people think this is impossible but in this game we have to try a new concept of atv gangster bike bike like atv agent bike giving a pick and drop service in your  city with extreme gt race.
You want to try? When you will play  this new extreme 4 wheels bike game 2019, you will forget all other boring motorcycle driving, mountain games,atv policy,gangster bike as this simulation game has new concept of taxi driving on atv quad wheel something special in  racing games genre. Enjoy driving endless ride	on ATV quad four wheels with high speed over city track roads. Take control of gangster  Quad bike game and avoid to crash with hot road traffic sides.
Quad Bike Atv 4x4  City Taxi Mania Simulator is completely new concept among the 4 wheel bike games. In this 4x4 quad bike taxi crosser games you are a pro atv agent and your duty is to pick up passengers and drop them on there location they want to go in limited time.
Ride your 4 wheels bike taxi among the city mania on dangerous traffic roads .Don't Park your taxi in front of stores and don't parking area if you park your atv 4x4 then traffic police challan you atv bike then you lose your game passengers can claim your taxi atv stunt mania.
Play the modern 4 wheels riding and explore the dangrous city and forget about offroad taxi games that you are just waisting  your time on offroad games, action games,gangster games. Get ready for the 4x4 delivery taxi city with extreme us gt atv taxi simulator. 
Quad Bike Atv 4x4  City Taxi Mania Simulator 2019 games Features:
=> Taxi quad bike  & atv bike rider challenge.
=> Pick your own 4x4 atv quad bike .
=> Choose your own dangrous city .
=> Rocking Soundtracks and a atv taxi gangster vibes.
=>  New addition in the category of quad bikes and taxi games free.
=>  Drop you passenger in limited amount of time.
=>  Detailed 3D gameplay sounds & HD quality city.
=>  Feel free to play this game .




      more
    
",sanam nawaz,271 MB,English,4+,Free,11-Aug-19,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/5d/d4/a1/5dd4a198-659f-2419-9400-d895094eeeb2/AppIcon-0-1x_U007emarketing-0-85-220-0-9.png/230x0w.png,,Games
Quad Bike Delivery Simulator,https://apps.apple.com/us/app/quad-bike-delivery-simulator/id1437510421,5,1,Adventures off-road game,"you have played a lot of quad bike gams.its time to experience something new.this game is about deliver a lot of things such like wooden box and wood and many other things.beautiful environment  3D real look you have to drive quad bike and pickup things from one place to other place in given time and drive very carefully.

",Quratulain Butt,159.8 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/3a/3f/83/3a3f8387-c8f6-5fb3-e133-36a219c300fb/AppIcon-1x_U007emarketing-0-85-220-0-8.png/230x0w.png,,Entertainment
Quad Bike Driving Challenge,https://apps.apple.com/us/app/quad-bike-driving-challenge/id964332440,,,,"*** 100% SUPER FUN OFF-ROAD PRECISION DRIVING! ***

Drive your all terrain quad bike over just about everything and complete the obstacle courses in time!

Are you up to the challenge?

Game Features:
- Awesome 3D stunt and obstacle courses to drive through!
- Complete courses within time limits and other challenges!
- Easy touch controls
- Rocking sound track to drive to!

DOWNLOAD AND DRIVE TODAY!


      more
    
",Andrew Chia,100.1 MB,English,9+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple3/v4/7a/4d/43/7a4d43b0-3d8d-a58b-6ac8-7f38413dfad9/pr_source.png/230x0w.png,,Games
