XLR8,https://apps.apple.com/us/app/xlr8/id506486124,1.9 ,156,,"Wish you owned an exotic supercar? Now you can with XLR8!

XLR8 (pronounced accelerate) is an exciting new app from 2XL Games that makes your car  sound like an exotic supercar as you drive!

Connect your iPhone, iPod or iPad to your car stereo and you are off and running.

Once secured inside your vehicle, XLR8 uses the accelerometers of your device to realistically respond to acceleration, braking and cornering forces.

Select from one of five exciting engines:
- Classic V8 muscle car
- NASCAR engine
- Ford GT40
- Ferrari sports car
- Lamborghini Supercar

The App comes with the Classic V8 muscle car. Use in app purchases to unlock the others, or save almost 50% when you purchase the 4-pack!

Dazzle your friends when you roll into the parking lot with the sound of a lumbering muscle car.

Each engine realistically delivers the thrill of driving a different type of supercar.

Uses Hollywood quality recordings of the real engines to sound totally authentic.

Tune the performance of your engines by adjusting the shift point and gear ratios.

Sound like you are burning out your tires and drifting without driving recklessly.

Supports both cabled and wireless Bluetooth audio connections to your car stereo.

Automatic Mode measures the acceleration of your car and Manual Mode lets you control the engine by hand.

XLR8 works well with any device, but works best with a GPS.

Drive the car of your dreams – XLR8

When using XLR8 with a Bluetooth audio connection, you may experience latency.


      more
    
","2XL Games, Inc.",83 MB,"English, French, German, Italian, Japanese, Korean, Russian, Simplified Chinese, Spanish",4+,$1.99,"Sep 23, 2017",https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/1a/cf/31/1acf3126-c337-d6d9-cb1d-a3e846b4ef21/pr_source.jpg/230x0w.jpg,Yes,Entertainment
Xmas 2 - Christmas games,https://apps.apple.com/us/app/xmas-2-christmas-games/id1172831053,,,Four festive educational games,"Xmas 2: Four festive educational games to stimulate memory, concentration and cognitive skills in bright children aged 4-7.The 4 games in this great Christmas app are:• CONNECT FOUR: Play against either the computer or a friend.• SLIDE PUZZLE: Put the pieces in the right order again. Choose 3x3, 5x3 or 5x4 puzzle pieces.• BUBBLE SHOOTER: Bring together 3 or more presents of the same color.• TOY-CODE: Find the places where the 4 hidden toys are.While playing all these games in addition to having fun your children are developing and reinforcing all kinds of skills, including:• An understanding of object permanence• Spatial and bilateral awareness• Logic and problem solving• Persistence• Independent playAnd you don’t have to worry about your children playing independently with my apps because I take their privacy and online safety very seriously. My apps include:• no in-app purchases• no links to websites outside the app• no ads• no data collection or tracking• no social media sharingFor detailed information on our privacy policy, visit http://bit.ly/spielzeug_privacy–––––––––––––––––––––––––––––––––––––––––––––––––––––KNOW WHAT'S INSIDEAs a MOMs with Apps member, we follow theKnow what's inside best practices for kids’ apps–––––––––––––––––––––––––––––––––––––––––––––––––––––I also value your feedback so please email your comments or questions to spielplatz@janessig.com
",Jan Essig,33.2 MB,"English, French, German, Italian, Russian, Spanish, Swedish",4+,$1.99,"Nov 28, 2017",https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/c7/8d/6b/c78d6b47-375d-b724-860e-d039a871541d/mzl.xeiqxnfe.png/230x0w.png,,Games
Xmas 2020 christmas tree game,https://apps.apple.com/us/app/xmas-2020-christmas-tree-game/id1306833495,5.0 ,3,Idle decoration & give a gifts,"Xmas 2020 – fascinating New Year’s game. You are going to plunge into the atmosphere of the holiday: Christmas tree, deers, toys, gifts with joy, and wonders, of course.The goal of the game - decorate the best Christmas tree in the world! The best Christmas tree is a tree, which accumulates a lot of joy :) Collect snowfalls and gingerbreads, decorate the Christmas tree with the most beautiful toys, make Christmas tree longer, add a piece of magic and voila - your Christmas tree gives you a lot of joy. Team up with your friends in one big round dance for playing fun. You can help your friends by causing wonderful snowfall or you can make a joke, leaving “surprise” under the Christmas tree. Have time to grow up the most beautiful Christmas tree to New Year 2020.Key features:More than 100 different toys. Decorate the Christmas tree with these toys!Unique collection rats-toys for New Year 2020. Collect them all!240 magic upgrades. Add magic!Rating system. Become the first!From developers of game Drilla.If you like New Year's Eve extravaganza and our game, don’t be indifferent – leave your good feedback on App Store :—)Auto-Renewal Subscription: Premium / $4.99 per month / No Ads.Payment will be charged to iTunes Account at confirmation of purchase. Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable.Terms of Use https://blackbears.mobi/legal/us/termsPrivacy Policy https://blackbears.mobi/legal/us/privacy
",Oleg Kapitonov,80.8 MB,"English, German, Russian",4+,Free,"Nov 15, 2019",https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/fb/df/60/fbdf6091-d1cf-be7d-af74-cab6483b1b4b/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-85-220.jpeg/230x0w.jpg,Yes,Games
Xmas ARrchy AR Portal,https://apps.apple.com/us/app/xmas-arrchy-ar-portal/id1447527813,,,,"Merry Christmas and a happy New Year, folks! Xmas ARchy, an augmented reality portal app, developed by Program-Ace is here to give you a festive mood and atmosphere.The main character Archy will take you on an exciting journey in the virtual world creating a happy experience that will warm you up before Christmas. The friendly Rabbit will quickly find a way to entertain kids and adults showing some cool AR animation tricks. Join the Xmas Archy on an exciting festive adventure!Xmas Archy works with ARKit supported devices.
",ProgramAce,136.6 MB,English,4+,Free,"Apr 23, 2020",https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/ff/c6/ff/ffc6ff19-1db4-6b9c-d75e-df30ee71eda7/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Entertainment
Xmas Beauty Nail Salon,https://apps.apple.com/us/app/xmas-beauty-nail-salon/id1184794580,,,,"Xmas Beauty Nail Salon for Girls and Kids!! Girls it’s time to bring out the Christmas fashion nail art designer in you. It’s a fun free game for kids and girls. Feel the real experience of being a nail design artist for this Christmas. It doesn't take much for nail makeover as we bring to you free nail designing app.In This Game Don't limit your imaginations because Xmas Beauty Nail Salon has dozen of nail paint, polishes and scary stickers to celebrate this Christmas. This game gives you an addictive game play giving you countless options to design your own nail art. It’s not only for girls but for boys to dress up their virtual girlfriend nails.Features:Different scary backgrounds available to switch Four different skin tones Many nail shapes as you likeDifferent styles of RingsPlentiful nail polish colors to choose Nail Patterns for ChristmasDesign each finger differently or simply apply one design to all fingers.
",,63.2 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple111/v4/d5/39/26/d5392600-8efd-d18b-b154-7264b7d8e6e3/pr_source.png/230x0w.png,,Games
Xmas Birthday Cake Maker,https://apps.apple.com/us/app/xmas-birthday-cake-maker/id1184794140,,,,"Make a Christmas cake now with Xmas Birthday Cake Maker app. We all love delicious sweet cake for Christmas Party. Plus, It's a lot of fun making one. But, we also know it's not always that easy. With a little mistake made, your kitchen will be turned into a mess. But now, you can easily do it in whatever shape you like, and decorate in any way as you wish. You can even pick up your favorite creation and make it real in your kitchen!The best free Christmas cake maker game and cooking game app for your iPhone and iPad.We have everything you may need. With thousands of choices, anything in your wildest imagination can appear in the real world. Oh, don't forget to take a picture for you and your cake, then you can print and keep it in your photo frame.Features And How To Play :Fun food cooking game with a dessert theme.Run your own sweet virtual bakery!Create all kinds of cake from scratch.Decorate each designer treat with pink frosting, chocolate and more.Pick from many different fun cake toppings.Share your creations with friends. Have a Christmas cake party!Open up your bakery and pick your ingredients.Mix everything together and bake until it's ready.Choose different toppings and frostings.Decorate the designer cake until it's perfect!
",,46.7 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple122/v4/ac/82/f1/ac82f1eb-4747-32a8-6b0c-562c04e97660/pr_source.png/230x0w.png,,Games
Xmas Blast - bubble game,https://apps.apple.com/us/app/xmas-blast-bubble-game/id1441245109,,,Having a blast this holiday!,"Its that time of the year again so why not escape from boredom and have a blast this holiday season? On his way to the factory Santa has dropped the toys. Fortunately for him they are all bubble wrapped. As we all know the downside is bubbles burst so you need to collect the toys before that happens.  Easy and fun to play but a challenge to master so why not try your hand at blasting the presents. Please note this game is free to download and play but contains adverts.
",ZingMagic Limited,34.5 MB,English,4+,Free,"Jan 3, 2020",https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/61/ab/7f/61ab7fa3-6b0f-23a9-fe86-28c49fae9903/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
Xmas Boom,https://apps.apple.com/us/app/xmas-boom/id1068496073,5.0 ,1,,"Fulfillment of all wishes in the New Year!A very angry witch Gruzona does not like Christmas. On the eve of it, witch turned all the gifts in malicious green monsters and now no one will receive gifts for Christmas. Santa's team of helpers moves forward to remove the spell all the presents before Christmas. Just hurry up, we need your help...* absolutely free* w/o in-app purchases* 75 Levels* 3 Locations
",Denis Sokolov,65 MB,"English, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmål, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",4+,Free,"Jan 26, 2019",https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/30/fa/b3/30fab36b-94b9-8cd8-4146-3bd3b259221f/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-8.png/230x0w.png,,Games
Xmas Bubbles - Christmas game,https://apps.apple.com/us/app/xmas-bubbles-christmas-game/id1490675776,3.5 ,2,Christmas bubble shooter,"Xmas Bubbles is fun new Christmas bubble shooting game for young adults, adults, and seniors. Shoot cute snow balls to pop all the bubbles and crush other fun obstacles to rescue the baby penguins!Match 3 or more of the snow balls to clear. You'll love watching the cute baby penguins parachute down to safety. Fantastic Christmas music and sounds.Features-Challenging and fun levels-Matching and clearing strategy-Even adults love the Christmas music, snowman, Santa, and reindeer!-Aiming and targeting skills4 kinds of Super Balls you can power upFire Ball - pops bubbles in one large areaGold Ball - shoots out 3 balls that pop any bubblesLeaf Ball - pops bubbles in a vertical lineWater Ball - pops bubbles in a horizontal lineTips-Can switch snow balls before shooting-Can change mind and pick new snow ball before releasing-Bounce snow balls off wallsBuy some other boosters to upgrade your balls if you need help, including multi-color snow ball, long range ball, and the future snow globe.Have fun with this addicting bubble shooting Christmas game, it will be a favorite shooter of yours too! Can you rescue all the cute penguins?
",Trade Road LLC: Balloon Bubble Shooter and Cool Candy Puzzle - Fun Halloween Christmas Animal Games for Adults Family and Seniors,361.7 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/70/80/89/70808958-f4ba-0a46-ec06-769e9fbdeb5a/AppIcon-0-1x_U007emarketing-0-85-220-0-7.png/230x0w.png,Yes,Games
Xmas Candies,https://apps.apple.com/us/app/xmas-candies/id1317494168,,,,"Make sure you dont get anything besides the candy. You have to move fast. Try to beat the record.Merry Christmas.
",Keneth Walters,40.9 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/d3/dc/37/d3dc377d-b786-f855-6a1f-0987a376cffd/AppIcon-1x_U007emarketing-85-220-6.png/230x0w.png,,Games
